AL, 02, 2024062600,   , BEST,   0,  94N,  255W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS008,  ,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
AL, 02, 2024062606,   , BEST,   0,  96N,  270W,  15,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS008,  ,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
AL, 02, 2024062612,   , BEST,   0,  98N,  288W,  20,    0, DB,   0,    ,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,    ,   0,   0, GENESIS008,  ,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
AL, 02, 2024062618,   , BEST,   0,  99N,  301W,  20, 1013, DB,   0,    ,    0,    0,    0,    0, 1013,   75,  60,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, SPAWNINVEST, al782024 to al952024, 
AL, 02, 2024062700,   , BEST,   0, 100N,  315W,  25, 1012, DB,   0,    ,    0,    0,    0,    0, 1013,   75,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
AL, 02, 2024062706,   , BEST,   0, 100N,  325W,  25, 1012, DB,   0,    ,    0,    0,    0,    0, 1013,   75,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
AL, 02, 2024062712,   , BEST,   0,  99N,  338W,  25, 1011, DB,   0,    ,    0,    0,    0,    0, 1013,   75,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
AL, 02, 2024062718,   , BEST,   0,  97N,  354W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  150,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
AL, 02, 2024062800,   , BEST,   0,  95N,  366W,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  50,  35,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
AL, 02, 2024062806,   , BEST,   0,  92N,  380W,  30, 1008, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  50,  40,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
AL, 02, 2024062812,   , BEST,   0,  89N,  394W,  30, 1007, DB,   0,    ,    0,    0,    0,    0, 1012,  150,  50,  40,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 008, 
